Mois;CSP;Salaire;NbEnfant;SoldeCCP
juin;artisans, commercants, chefs d'entreprise;32726;1;173
juillet;cadre et profession intellectuelles sup;26556;0;162
aout;cadre et profession intellectuelles sup;28209;2;75
septembre;artisans, commercants, chefs d'entreprise;33262;0;197
octobre;artisans, commercants, chefs d'entreprise;23874;0;170
novembre;artisans, commercants, chefs d'entreprise;23197;0;123
decembre;artisans, commercants, chefs d'entreprise;33205;1;182
janvier;artisans, commercants, chefs d'entreprise;29394;2;230
fevrier;cadre et profession intellectuelles sup;27959;0;171
mars;cadre et profession intellectuelles sup;25074;2;191
avril;artisans, commercants, chefs d'entreprise;27961;2;178
mai;artisans, commercants, chefs d'entreprise;27668;1;240
juin;cadre et profession intellectuelles sup;33863;0;79
juillet;artisans, commercants, chefs d'entreprise;31423;0;179
aout;cadre et profession intellectuelles sup;25118;0;170
septembre;cadre et profession intellectuelles sup;24144;0;250
octobre;cadre et profession intellectuelles sup;34070;1;70
novembre;cadre et profession intellectuelles sup;33643;0;244
decembre;cadre et profession intellectuelles sup;32266;0;183
janvier;artisans, commercants, chefs d'entreprise;26277;2;150
fevrier;artisans, commercants, chefs d'entreprise;25689;1;120
mars;cadre et profession intellectuelles sup;33893;0;114
avril;cadre et profession intellectuelles sup;34823;1;169
mai;cadre et profession intellectuelles sup;31447;2;26
juin;cadre et profession intellectuelles sup;27092;1;65
juillet;artisans, commercants, chefs d'entreprise;34027;1;2
aout;artisans, commercants, chefs d'entreprise;26120;1;53
septembre;artisans, commercants, chefs d'entreprise;25371;2;10
octobre;artisans, commercants, chefs d'entreprise;27279;2;151
novembre;cadre et profession intellectuelles sup;27585;1;35
decembre;cadre et profession intellectuelles sup;32773;2;150
janvier;artisans, commercants, chefs d'entreprise;30891;2;119
fevrier;cadre et profession intellectuelles sup;24973;1;134
mars;artisans, commercants, chefs d'entreprise;30136;2;117
avril;artisans, commercants, chefs d'entreprise;32354;1;232
mai;artisans, commercants, chefs d'entreprise;28898;1;114
juin;cadre et profession intellectuelles sup;27611;0;195
juillet;cadre et profession intellectuelles sup;33984;2;179
aout;cadre et profession intellectuelles sup;32587;1;109
septembre;artisans, commercants, chefs d'entreprise;32269;1;174
octobre;artisans, commercants, chefs d'entreprise;33032;1;127
novembre;cadre et profession intellectuelles sup;33326;0;111
decembre;artisans, commercants, chefs d'entreprise;26760;1;212
janvier;artisans, commercants, chefs d'entreprise;25719;1;244
fevrier;artisans, commercants, chefs d'entreprise;27908;1;177
mars;cadre et profession intellectuelles sup;25589;2;40
avril;cadre et profession intellectuelles sup;34750;2;61
mai;cadre et profession intellectuelles sup;32636;2;136
juin;artisans, commercants, chefs d'entreprise;25454;1;224
juillet;artisans, commercants, chefs d'entreprise;28551;1;113
aout;artisans, commercants, chefs d'entreprise;32360;2;158
septembre;artisans, commercants, chefs d'entreprise;31998;0;31
octobre;cadre et profession intellectuelles sup;28776;1;57
novembre;cadre et profession intellectuelles sup;28687;1;248
decembre;cadre et profession intellectuelles sup;30218;0;225
janvier;artisans, commercants, chefs d'entreprise;25969;1;75
fevrier;cadre et profession intellectuelles sup;31961;2;204
mars;cadre et profession intellectuelles sup;32110;1;206
avril;cadre et profession intellectuelles sup;23858;2;175
mai;cadre et profession intellectuelles sup;23124;2;29
juin;artisans, commercants, chefs d'entreprise;29680;1;224
juillet;cadre et profession intellectuelles sup;33077;2;7
aout;artisans, commercants, chefs d'entreprise;28155;2;216
septembre;artisans, commercants, chefs d'entreprise;26346;0;54
octobre;artisans, commercants, chefs d'entreprise;26981;2;193
novembre;artisans, commercants, chefs d'entreprise;29029;2;193
decembre;cadre et profession intellectuelles sup;27631;2;66
janvier;artisans, commercants, chefs d'entreprise;29909;1;72
fevrier;cadre et profession intellectuelles sup;30700;1;40
mars;artisans, commercants, chefs d'entreprise;31035;1;20
avril;cadre et profession intellectuelles sup;33716;1;223
mai;cadre et profession intellectuelles sup;24360;0;24
juin;artisans, commercants, chefs d'entreprise;31883;1;182
juillet;artisans, commercants, chefs d'entreprise;27755;0;61
aout;artisans, commercants, chefs d'entreprise;31167;2;223
septembre;artisans, commercants, chefs d'entreprise;33967;2;140
octobre;artisans, commercants, chefs d'entreprise;34177;0;126
novembre;cadre et profession intellectuelles sup;33142;0;232
decembre;cadre et profession intellectuelles sup;33208;2;124
janvier;cadre et profession intellectuelles sup;30849;1;140
fevrier;artisans, commercants, chefs d'entreprise;27287;1;195
mars;artisans, commercants, chefs d'entreprise;28417;0;8
avril;cadre et profession intellectuelles sup;34237;0;11
mai;cadre et profession intellectuelles sup;27427;1;22
juin;cadre et profession intellectuelles sup;28090;0;108
juillet;artisans, commercants, chefs d'entreprise;26745;0;221
aout;artisans, commercants, chefs d'entreprise;26010;1;217
septembre;artisans, commercants, chefs d'entreprise;28050;0;131
octobre;cadre et profession intellectuelles sup;25555;2;174
novembre;cadre et profession intellectuelles sup;25869;1;170
decembre;artisans, commercants, chefs d'entreprise;30633;0;28
janvier;artisans, commercants, chefs d'entreprise;23669;1;172
fevrier;cadre et profession intellectuelles sup;28027;1;174
mars;artisans, commercants, chefs d'entreprise;31743;0;18
avril;cadre et profession intellectuelles sup;28864;2;25
mai;cadre et profession intellectuelles sup;28506;1;3
juin;cadre et profession intellectuelles sup;31615;0;90
juillet;cadre et profession intellectuelles sup;31446;2;102
aout;cadre et profession intellectuelles sup;28222;0;115
septembre;artisans, commercants, chefs d'entreprise;24080;2;50
octobre;artisans, commercants, chefs d'entreprise;26728;1;132
novembre;artisans, commercants, chefs d'entreprise;25490;0;211
decembre;cadre et profession intellectuelles sup;24255;2;12
janvier;artisans, commercants, chefs d'entreprise;28258;1;107
fevrier;cadre et profession intellectuelles sup;27947;1;68
mars;artisans, commercants, chefs d'entreprise;27396;2;237
avril;cadre et profession intellectuelles sup;28617;1;184
mai;artisans, commercants, chefs d'entreprise;23925;1;61
juin;cadre et profession intellectuelles sup;23714;1;70
juillet;artisans, commercants, chefs d'entreprise;27763;2;111
aout;cadre et profession intellectuelles sup;24536;2;92
septembre;cadre et profession intellectuelles sup;24309;1;91
octobre;cadre et profession intellectuelles sup;30465;1;129
novembre;cadre et profession intellectuelles sup;24014;0;41
decembre;artisans, commercants, chefs d'entreprise;29705;1;68
janvier;artisans, commercants, chefs d'entreprise;30416;1;116
fevrier;cadre et profession intellectuelles sup;29417;1;238
mars;artisans, commercants, chefs d'entreprise;28948;1;144
avril;cadre et profession intellectuelles sup;26224;0;105
mai;cadre et profession intellectuelles sup;31095;0;214
juin;artisans, commercants, chefs d'entreprise;31554;0;140
juillet;cadre et profession intellectuelles sup;34935;0;114
aout;cadre et profession intellectuelles sup;24495;2;190
septembre;artisans, commercants, chefs d'entreprise;27407;2;217
octobre;artisans, commercants, chefs d'entreprise;24608;2;221
novembre;artisans, commercants, chefs d'entreprise;25398;1;62
decembre;artisans, commercants, chefs d'entreprise;29327;2;111
janvier;cadre et profession intellectuelles sup;33064;0;231
fevrier;cadre et profession intellectuelles sup;23721;0;178
mars;cadre et profession intellectuelles sup;28305;2;77
avril;artisans, commercants, chefs d'entreprise;29438;2;153
mai;cadre et profession intellectuelles sup;30011;1;39
juin;artisans, commercants, chefs d'entreprise;29101;1;181
juillet;artisans, commercants, chefs d'entreprise;26075;0;88
aout;cadre et profession intellectuelles sup;31721;0;176
septembre;artisans, commercants, chefs d'entreprise;33142;1;145
octobre;artisans, commercants, chefs d'entreprise;26813;0;176
novembre;cadre et profession intellectuelles sup;24241;2;15
decembre;artisans, commercants, chefs d'entreprise;24107;2;30
janvier;artisans, commercants, chefs d'entreprise;30673;2;220
fevrier;artisans, commercants, chefs d'entreprise;33247;0;5
mars;artisans, commercants, chefs d'entreprise;26003;1;24
avril;artisans, commercants, chefs d'entreprise;23570;0;195
mai;artisans, commercants, chefs d'entreprise;34252;1;112
juin;cadre et profession intellectuelles sup;31212;1;65
juillet;artisans, commercants, chefs d'entreprise;25783;1;161
aout;cadre et profession intellectuelles sup;30539;1;229
septembre;cadre et profession intellectuelles sup;33630;2;197
octobre;artisans, commercants, chefs d'entreprise;31707;1;229
novembre;cadre et profession intellectuelles sup;31109;1;228
decembre;cadre et profession intellectuelles sup;28281;0;207
janvier;artisans, commercants, chefs d'entreprise;33508;0;82
fevrier;cadre et profession intellectuelles sup;29020;2;154
mars;cadre et profession intellectuelles sup;31142;1;237
avril;cadre et profession intellectuelles sup;24026;0;222
mai;artisans, commercants, chefs d'entreprise;33422;2;102
juin;cadre et profession intellectuelles sup;29374;2;150
juillet;cadre et profession intellectuelles sup;23293;2;97
aout;cadre et profession intellectuelles sup;24005;2;64
septembre;artisans, commercants, chefs d'entreprise;32910;1;118
octobre;artisans, commercants, chefs d'entreprise;26478;2;142
novembre;artisans, commercants, chefs d'entreprise;31391;2;204
decembre;cadre et profession intellectuelles sup;28954;2;58
janvier;cadre et profession intellectuelles sup;28002;2;166
fevrier;cadre et profession intellectuelles sup;34169;1;242
mars;cadre et profession intellectuelles sup;27363;1;133
avril;cadre et profession intellectuelles sup;28134;2;152
mai;artisans, commercants, chefs d'entreprise;34227;0;72
juin;cadre et profession intellectuelles sup;30594;1;203
juillet;artisans, commercants, chefs d'entreprise;34360;1;28
aout;cadre et profession intellectuelles sup;26138;2;33
septembre;artisans, commercants, chefs d'entreprise;24614;1;61
octobre;cadre et profession intellectuelles sup;34659;1;223
novembre;cadre et profession intellectuelles sup;31630;1;87
decembre;cadre et profession intellectuelles sup;28130;0;24
janvier;cadre et profession intellectuelles sup;29691;0;130
fevrier;cadre et profession intellectuelles sup;25765;0;104
mars;cadre et profession intellectuelles sup;34994;2;215
avril;artisans, commercants, chefs d'entreprise;33734;1;239
mai;cadre et profession intellectuelles sup;29126;0;93
juin;cadre et profession intellectuelles sup;28593;1;129
juillet;cadre et profession intellectuelles sup;34364;1;53
aout;artisans, commercants, chefs d'entreprise;32883;1;60
septembre;cadre et profession intellectuelles sup;27487;0;130
octobre;cadre et profession intellectuelles sup;28108;0;50
novembre;artisans, commercants, chefs d'entreprise;32413;0;183
decembre;cadre et profession intellectuelles sup;24410;0;164
janvier;cadre et profession intellectuelles sup;29520;0;185
fevrier;artisans, commercants, chefs d'entreprise;32091;1;32
mars;artisans, commercants, chefs d'entreprise;25512;0;124
avril;artisans, commercants, chefs d'entreprise;25083;1;65
mai;artisans, commercants, chefs d'entreprise;31856;1;86
juin;cadre et profession intellectuelles sup;26327;2;61
juillet;artisans, commercants, chefs d'entreprise;33646;1;28
aout;artisans, commercants, chefs d'entreprise;24977;1;142
septembre;artisans, commercants, chefs d'entreprise;31155;0;92
octobre;artisans, commercants, chefs d'entreprise;31591;1;44
novembre;cadre et profession intellectuelles sup;27844;2;154
decembre;cadre et profession intellectuelles sup;26326;2;166
janvier;artisans, commercants, chefs d'entreprise;26190;2;220
fevrier;artisans, commercants, chefs d'entreprise;33280;0;220
mars;cadre et profession intellectuelles sup;32248;1;95
avril;cadre et profession intellectuelles sup;23711;0;108
mai;artisans, commercants, chefs d'entreprise;32323;1;107
juin;artisans, commercants, chefs d'entreprise;25010;0;118
juillet;artisans, commercants, chefs d'entreprise;27005;0;86
aout;artisans, commercants, chefs d'entreprise;31883;0;248
septembre;cadre et profession intellectuelles sup;24161;0;155
octobre;cadre et profession intellectuelles sup;33826;0;70
novembre;cadre et profession intellectuelles sup;26054;0;246
decembre;cadre et profession intellectuelles sup;32652;1;14
janvier;artisans, commercants, chefs d'entreprise;33036;1;17
fevrier;artisans, commercants, chefs d'entreprise;30927;2;223
mars;cadre et profession intellectuelles sup;34363;2;245
avril;cadre et profession intellectuelles sup;29263;0;206
mai;cadre et profession intellectuelles sup;32210;0;68
juin;cadre et profession intellectuelles sup;33365;0;87
juillet;artisans, commercants, chefs d'entreprise;27828;2;103
aout;artisans, commercants, chefs d'entreprise;25566;1;217
septembre;cadre et profession intellectuelles sup;29565;2;124
octobre;artisans, commercants, chefs d'entreprise;23382;0;120
novembre;artisans, commercants, chefs d'entreprise;28488;0;56
decembre;cadre et profession intellectuelles sup;34444;2;42
janvier;artisans, commercants, chefs d'entreprise;25150;0;128
fevrier;artisans, commercants, chefs d'entreprise;30186;1;221
mars;artisans, commercants, chefs d'entreprise;32983;1;34
avril;cadre et profession intellectuelles sup;30340;0;86
mai;cadre et profession intellectuelles sup;32381;1;9
